Approach,Model,Corruption Type,Date,Training Time,Fscore
DefaultAug,ResNet50,impulse_noise_3,2024-04-14 12:05:27.384134,1139.5908935070038,0.6713609811055894
DefaultAug,ResNet50,jpeg_compression_3,2024-04-14 12:05:29.759641,1139.5908935070038,0.8589147629077708
DefaultAug,ResNet50,motion_blur_3,2024-04-14 12:05:32.187710,1139.5908935070038,0.7363208570784948
DefaultAug,ResNet50,pixelate_3,2024-04-14 12:05:34.561329,1139.5908935070038,0.896168872665638
DefaultAug,ResNet50,saturate_3,2024-04-14 12:05:36.925061,1139.5908935070038,0.8958915105120806
DefaultAug,ResNet50,shot_noise_3,2024-04-14 12:05:39.291128,1139.5908935070038,0.7712221844170394
DefaultAug,ResNet50,snow_3,2024-04-14 12:05:41.689573,1139.5908935070038,0.7949067217711155
DefaultAug,ResNet50,spatter_3,2024-04-14 12:05:44.061199,1139.5908935070038,0.7676437338759924
DefaultAug,ResNet50,speckle_noise_3,2024-04-14 12:05:46.423677,1139.5908935070038,0.8117059630083376
DefaultAug,ResNet50,zoom_blur_3,2024-04-14 12:05:48.784820,1139.5908935070038,0.8295908216549416
DefaultAug,ResNet50,brightness_3,2024-04-14 12:23:33.400203,1059.7812147140503,0.8592666834756942
DefaultAug,ResNet50,contrast_3,2024-04-14 12:23:35.752866,1059.7812147140503,0.5986139687081109
DefaultAug,ResNet50,defocus_blur_3,2024-04-14 12:23:38.113650,1059.7812147140503,0.8660497394634102
DefaultAug,ResNet50,elastic_3,2024-04-14 12:23:40.504082,1059.7812147140503,0.8273228706720612
DefaultAug,ResNet50,fog_3,2024-04-14 12:23:42.853303,1059.7812147140503,0.7847451026080512
DefaultAug,ResNet50,frost_3,2024-04-14 12:23:45.203140,1059.7812147140503,0.717228031734719
DefaultAug,ResNet50,frosted_glass_blur_3,2024-04-14 12:23:47.570770,1059.7812147140503,0.7636315353596691
DefaultAug,ResNet50,gaussian_blur_3,2024-04-14 12:23:49.921244,1059.7812147140503,0.8360121339283655
DefaultAug,ResNet50,gaussian_noise_3,2024-04-14 12:23:52.271227,1059.7812147140503,0.6829742370546306
DefaultAug,ResNet50,impulse_noise_3,2024-04-14 12:23:54.650232,1059.7812147140503,0.654349338106827
DefaultAug,ResNet50,jpeg_compression_3,2024-04-14 12:23:56.984072,1059.7812147140503,0.8381645353583167
DefaultAug,ResNet50,motion_blur_3,2024-04-14 12:23:59.348483,1059.7812147140503,0.7559446144206963
DefaultAug,ResNet50,pixelate_3,2024-04-14 12:24:01.703330,1059.7812147140503,0.8521686786154546
DefaultAug,ResNet50,saturate_3,2024-04-14 12:24:04.059758,1059.7812147140503,0.8783884726057746
DefaultAug,ResNet50,shot_noise_3,2024-04-14 12:24:06.421730,1059.7812147140503,0.7499895820604809
DefaultAug,ResNet50,snow_3,2024-04-14 12:24:08.814041,1059.7812147140503,0.7722085825344871
DefaultAug,ResNet50,spatter_3,2024-04-14 12:24:11.161732,1059.7812147140503,0.7574936787094935
DefaultAug,ResNet50,speckle_noise_3,2024-04-14 12:24:13.510080,1059.7812147140503,0.7854863785459545
DefaultAug,ResNet50,zoom_blur_3,2024-04-14 12:24:15.860516,1059.7812147140503,0.8195619331130295
DefaultAug+S&P,ResNet50,brightness_3,2024-04-14 12:48:36.164539,1455.036696434021,0.8920776560228172
DefaultAug+S&P,ResNet50,contrast_3,2024-04-14 12:48:38.519633,1455.036696434021,0.6078793453815432
DefaultAug+S&P,ResNet50,defocus_blur_3,2024-04-14 12:48:40.873800,1455.036696434021,0.9134504314315988
DefaultAug+S&P,ResNet50,elastic_3,2024-04-14 12:48:43.243585,1455.036696434021,0.8755482931449157
DefaultAug+S&P,ResNet50,fog_3,2024-04-14 12:48:45.600392,1455.036696434021,0.7658379167160625
DefaultAug+S&P,ResNet50,frost_3,2024-04-14 12:48:47.954652,1455.036696434021,0.7869583996425289
DefaultAug+S&P,ResNet50,frosted_glass_blur_3,2024-04-14 12:48:50.303584,1455.036696434021,0.8845540428779776
DefaultAug+S&P,ResNet50,gaussian_blur_3,2024-04-14 12:48:52.656136,1455.036696434021,0.8938424972476066
DefaultAug+S&P,ResNet50,gaussian_noise_3,2024-04-14 12:48:55.008667,1455.036696434021,0.8992477871745977
DefaultAug+S&P,ResNet50,impulse_noise_3,2024-04-14 12:48:57.378379,1455.036696434021,0.8802107473466323
DefaultAug+S&P,ResNet50,jpeg_compression_3,2024-04-14 12:48:59.713198,1455.036696434021,0.9040485051153389
DefaultAug+S&P,ResNet50,motion_blur_3,2024-04-14 12:49:02.061781,1455.036696434021,0.823611864147877
DefaultAug+S&P,ResNet50,pixelate_3,2024-04-14 12:49:04.406307,1455.036696434021,0.9206777318545368
DefaultAug+S&P,ResNet50,saturate_3,2024-04-14 12:49:06.766354,1455.036696434021,0.9068299987812316
DefaultAug+S&P,ResNet50,shot_noise_3,2024-04-14 12:49:09.123827,1455.036696434021,0.9107866946792026
DefaultAug+S&P,ResNet50,snow_3,2024-04-14 12:49:11.478147,1455.036696434021,0.8171425227630191
DefaultAug+S&P,ResNet50,spatter_3,2024-04-14 12:49:13.823377,1455.036696434021,0.7988671649485306
DefaultAug+S&P,ResNet50,speckle_noise_3,2024-04-14 12:49:16.181429,1455.036696434021,0.917841859651816
DefaultAug+S&P,ResNet50,zoom_blur_3,2024-04-14 12:49:18.532584,1455.036696434021,0.8935787478933959
DefaultAug+S&P,ResNet50,brightness_3,2024-04-14 13:12:07.924713,1364.2897064685822,0.8625928777574632
DefaultAug+S&P,ResNet50,contrast_3,2024-04-14 13:12:10.297270,1364.2897064685822,0.5611415741014553
DefaultAug+S&P,ResNet50,defocus_blur_3,2024-04-14 13:12:12.677960,1364.2897064685822,0.889430421555633
DefaultAug+S&P,ResNet50,elastic_3,2024-04-14 13:12:15.030778,1364.2897064685822,0.8529293047013912
DefaultAug+S&P,ResNet50,fog_3,2024-04-14 13:12:17.401341,1364.2897064685822,0.7410839359112545
DefaultAug+S&P,ResNet50,frost_3,2024-04-14 13:12:19.809457,1364.2897064685822,0.7583928745962958
DefaultAug+S&P,ResNet50,frosted_glass_blur_3,2024-04-14 13:12:22.171078,1364.2897064685822,0.8603177149176526
DefaultAug+S&P,ResNet50,gaussian_blur_3,2024-04-14 13:12:24.533664,1364.2897064685822,0.875065052477044
DefaultAug+S&P,ResNet50,gaussian_noise_3,2024-04-14 13:12:26.894875,1364.2897064685822,0.8574661295690442
DefaultAug+S&P,ResNet50,impulse_noise_3,2024-04-14 13:12:29.250711,1364.2897064685822,0.8453153324216405
DefaultAug+S&P,ResNet50,jpeg_compression_3,2024-04-14 13:12:31.608982,1364.2897064685822,0.8701607201046648
DefaultAug+S&P,ResNet50,motion_blur_3,2024-04-14 13:12:33.977487,1364.2897064685822,0.8109803784623049
DefaultAug+S&P,ResNet50,pixelate_3,2024-04-14 13:12:36.334839,1364.2897064685822,0.8859110283642136
DefaultAug+S&P,ResNet50,saturate_3,2024-04-14 13:12:38.700952,1364.2897064685822,0.8710895566427055
DefaultAug+S&P,ResNet50,shot_noise_3,2024-04-14 13:12:41.060580,1364.2897064685822,0.868603162646189
DefaultAug+S&P,ResNet50,snow_3,2024-04-14 13:12:43.422855,1364.2897064685822,0.7771615494000852
DefaultAug+S&P,ResNet50,spatter_3,2024-04-14 13:12:45.796198,1364.2897064685822,0.7525615704802049
DefaultAug+S&P,ResNet50,speckle_noise_3,2024-04-14 13:12:48.148357,1364.2897064685822,0.8731252049331163
DefaultAug+S&P,ResNet50,zoom_blur_3,2024-04-14 13:12:50.513300,1364.2897064685822,0.8739469597704488
DefaultAug+S&P,ResNet50,brightness_3,2024-04-14 13:31:23.873644,1108.138056755066,0.8587348325767984
DefaultAug+S&P,ResNet50,contrast_3,2024-04-14 13:31:26.251996,1108.138056755066,0.5081200871978554
DefaultAug+S&P,ResNet50,defocus_blur_3,2024-04-14 13:31:28.651406,1108.138056755066,0.8677313633242371
DefaultAug+S&P,ResNet50,elastic_3,2024-04-14 13:31:31.070189,1108.138056755066,0.8275469825416485
DefaultAug+S&P,ResNet50,fog_3,2024-04-14 13:31:33.427857,1108.138056755066,0.7081030476591602
DefaultAug+S&P,ResNet50,frost_3,2024-04-14 13:31:35.785946,1108.138056755066,0.7787680816190232
DefaultAug+S&P,ResNet50,frosted_glass_blur_3,2024-04-14 13:31:38.154915,1108.138056755066,0.8414146914037731
DefaultAug+S&P,ResNet50,gaussian_blur_3,2024-04-14 13:31:40.514501,1108.138056755066,0.8447948300916371
DefaultAug+S&P,ResNet50,gaussian_noise_3,2024-04-14 13:31:42.881206,1108.138056755066,0.8627737378020948
DefaultAug+S&P,ResNet50,impulse_noise_3,2024-04-14 13:31:45.252901,1108.138056755066,0.8545190088861785
DefaultAug+S&P,ResNet50,jpeg_compression_3,2024-04-14 13:31:47.639617,1108.138056755066,0.8653480128371542
DefaultAug+S&P,ResNet50,motion_blur_3,2024-04-14 13:31:50.043786,1108.138056755066,0.7682521709071303
DefaultAug+S&P,ResNet50,pixelate_3,2024-04-14 13:31:52.403637,1108.138056755066,0.8799613562517667
DefaultAug+S&P,ResNet50,saturate_3,2024-04-14 13:31:54.755855,1108.138056755066,0.8553038679957755
DefaultAug+S&P,ResNet50,shot_noise_3,2024-04-14 13:31:57.121988,1108.138056755066,0.8687817205592729
DefaultAug+S&P,ResNet50,snow_3,2024-04-14 13:31:59.501700,1108.138056755066,0.792078137515301
DefaultAug+S&P,ResNet50,spatter_3,2024-04-14 13:32:01.907551,1108.138056755066,0.7820262584676485
DefaultAug+S&P,ResNet50,speckle_noise_3,2024-04-14 13:32:04.265264,1108.138056755066,0.8781669433446396
DefaultAug+S&P,ResNet50,zoom_blur_3,2024-04-14 13:32:06.635247,1108.138056755066,0.8387211898427811
DefaultAug+S&P,ResNet50,brightness_3,2024-04-14 13:50:39.511396,1107.8402245044708,0.8536923983449775
DefaultAug+S&P,ResNet50,contrast_3,2024-04-14 13:50:41.861335,1107.8402245044708,0.5140126487584609
DefaultAug+S&P,ResNet50,defocus_blur_3,2024-04-14 13:50:44.215456,1107.8402245044708,0.8618314693955688
DefaultAug+S&P,ResNet50,elastic_3,2024-04-14 13:50:46.572999,1107.8402245044708,0.8297411290395598
DefaultAug+S&P,ResNet50,fog_3,2024-04-14 13:50:48.910127,1107.8402245044708,0.7020843684692624
DefaultAug+S&P,ResNet50,frost_3,2024-04-14 13:50:51.249742,1107.8402245044708,0.7434011122571815
DefaultAug+S&P,ResNet50,frosted_glass_blur_3,2024-04-14 13:50:53.597150,1107.8402245044708,0.833882404135586
DefaultAug+S&P,ResNet50,gaussian_blur_3,2024-04-14 13:50:55.931354,1107.8402245044708,0.847631669516591
DefaultAug+S&P,ResNet50,gaussian_noise_3,2024-04-14 13:50:58.280857,1107.8402245044708,0.8468092584689341
DefaultAug+S&P,ResNet50,impulse_noise_3,2024-04-14 13:51:01.460952,1107.8402245044708,0.8351413593269055
DefaultAug+S&P,ResNet50,jpeg_compression_3,2024-04-14 13:51:03.826947,1107.8402245044708,0.854752841843532
DefaultAug+S&P,ResNet50,motion_blur_3,2024-04-14 13:51:06.201264,1107.8402245044708,0.7843914292714643
DefaultAug+S&P,ResNet50,pixelate_3,2024-04-14 13:51:08.627736,1107.8402245044708,0.8690568547972042
DefaultAug+S&P,ResNet50,saturate_3,2024-04-14 13:51:11.007083,1107.8402245044708,0.8558488257656987
DefaultAug+S&P,ResNet50,shot_noise_3,2024-04-14 13:51:13.393863,1107.8402245044708,0.8608108343154826
DefaultAug+S&P,ResNet50,snow_3,2024-04-14 13:51:15.755391,1107.8402245044708,0.7637450425209634
DefaultAug+S&P,ResNet50,spatter_3,2024-04-14 13:51:18.131683,1107.8402245044708,0.7622982974139564
DefaultAug+S&P,ResNet50,speckle_noise_3,2024-04-14 13:51:20.502113,1107.8402245044708,0.8629298063813293
DefaultAug+S&P,ResNet50,zoom_blur_3,2024-04-14 13:51:22.874526,1107.8402245044708,0.8450495179939393
DefaultAug+S&P,ResNet50,brightness_3,2024-04-14 14:20:45.780287,1757.7715151309967,0.9216749047059354
DefaultAug+S&P,ResNet50,contrast_3,2024-04-14 14:20:48.141091,1757.7715151309967,0.5463349301416414
DefaultAug+S&P,ResNet50,defocus_blur_3,2024-04-14 14:20:50.489910,1757.7715151309967,0.9310556472099536
DefaultAug+S&P,ResNet50,elastic_3,2024-04-14 14:20:52.833613,1757.7715151309967,0.8910722251276315
DefaultAug+S&P,ResNet50,fog_3,2024-04-14 14:20:55.189522,1757.7715151309967,0.757601629041349
DefaultAug+S&P,ResNet50,frost_3,2024-04-14 14:20:57.530651,1757.7715151309967,0.8444847783288019
DefaultAug+S&P,ResNet50,frosted_glass_blur_3,2024-04-14 14:20:59.888520,1757.7715151309967,0.905767465592595
DefaultAug+S&P,ResNet50,gaussian_blur_3,2024-04-14 14:21:02.231080,1757.7715151309967,0.9150450658420104
DefaultAug+S&P,ResNet50,gaussian_noise_3,2024-04-14 14:21:04.581623,1757.7715151309967,0.9263418441105956
DefaultAug+S&P,ResNet50,impulse_noise_3,2024-04-14 14:21:06.926598,1757.7715151309967,0.9159722227397648
DefaultAug+S&P,ResNet50,jpeg_compression_3,2024-04-14 14:21:09.266003,1757.7715151309967,0.9307458440079004
DefaultAug+S&P,ResNet50,motion_blur_3,2024-04-14 14:21:11.620824,1757.7715151309967,0.8503796733428579
DefaultAug+S&P,ResNet50,pixelate_3,2024-04-14 14:21:13.983490,1757.7715151309967,0.9419372891949
DefaultAug+S&P,ResNet50,saturate_3,2024-04-14 14:21:16.328651,1757.7715151309967,0.9214674823960244
DefaultAug+S&P,ResNet50,shot_noise_3,2024-04-14 14:21:18.669305,1757.7715151309967,0.9304642312105972
DefaultAug+S&P,ResNet50,snow_3,2024-04-14 14:21:21.011296,1757.7715151309967,0.8501240381902351
DefaultAug+S&P,ResNet50,spatter_3,2024-04-14 14:21:23.376353,1757.7715151309967,0.830004948100998
DefaultAug+S&P,ResNet50,speckle_noise_3,2024-04-14 14:21:25.724560,1757.7715151309967,0.9351187483672015
DefaultAug+S&P,ResNet50,zoom_blur_3,2024-04-14 14:21:28.074218,1757.7715151309967,0.9100188471229756
DefaultAug+S&P,ResNet50,brightness_3,2024-04-14 14:42:12.457756,1238.8318395614624,0.8750247027879231
DefaultAug+S&P,ResNet50,contrast_3,2024-04-14 14:42:14.812581,1238.8318395614624,0.5155974007633496
DefaultAug+S&P,ResNet50,defocus_blur_3,2024-04-14 14:42:17.170819,1238.8318395614624,0.8808752528552501
DefaultAug+S&P,ResNet50,elastic_3,2024-04-14 14:42:19.530440,1238.8318395614624,0.8446659033215271
DefaultAug+S&P,ResNet50,fog_3,2024-04-14 14:42:21.892300,1238.8318395614624,0.7090612982016593
DefaultAug+S&P,ResNet50,frost_3,2024-04-14 14:42:24.249916,1238.8318395614624,0.7800978359634521
DefaultAug+S&P,ResNet50,frosted_glass_blur_3,2024-04-14 14:42:26.616567,1238.8318395614624,0.8586525870612924
DefaultAug+S&P,ResNet50,gaussian_blur_3,2024-04-14 14:42:29.581433,1238.8318395614624,0.8652135239922721
DefaultAug+S&P,ResNet50,gaussian_noise_3,2024-04-14 14:42:31.977054,1238.8318395614624,0.8743047644517675
DefaultAug+S&P,ResNet50,impulse_noise_3,2024-04-14 14:42:34.393381,1238.8318395614624,0.8653817693866113
DefaultAug+S&P,ResNet50,jpeg_compression_3,2024-04-14 14:42:36.804411,1238.8318395614624,0.8827068187565189
DefaultAug+S&P,ResNet50,motion_blur_3,2024-04-14 14:42:39.185299,1238.8318395614624,0.7949987583917358
DefaultAug+S&P,ResNet50,pixelate_3,2024-04-14 14:42:41.573658,1238.8318395614624,0.8869576620959305
DefaultAug+S&P,ResNet50,saturate_3,2024-04-14 14:42:43.947860,1238.8318395614624,0.8669070441603537
DefaultAug+S&P,ResNet50,shot_noise_3,2024-04-14 14:42:46.329028,1238.8318395614624,0.8794925421120088
DefaultAug+S&P,ResNet50,snow_3,2024-04-14 14:42:48.707395,1238.8318395614624,0.8155834395625321
DefaultAug+S&P,ResNet50,spatter_3,2024-04-14 14:42:51.091070,1238.8318395614624,0.8048102704830692
DefaultAug+S&P,ResNet50,speckle_noise_3,2024-04-14 14:42:53.502144,1238.8318395614624,0.8806146433210407
DefaultAug+S&P,ResNet50,zoom_blur_3,2024-04-14 14:42:55.875523,1238.8318395614624,0.8627749885356444
DefaultAug+S&P,ResNet50,brightness_3,2024-04-14 15:07:53.900261,1492.8691272735596,0.9099203035239238
DefaultAug+S&P,ResNet50,contrast_3,2024-04-14 15:07:56.284456,1492.8691272735596,0.6420937544220096
DefaultAug+S&P,ResNet50,defocus_blur_3,2024-04-14 15:07:58.656888,1492.8691272735596,0.887751652673576
DefaultAug+S&P,ResNet50,elastic_3,2024-04-14 15:08:01.027934,1492.8691272735596,0.8495158844462285
DefaultAug+S&P,ResNet50,fog_3,2024-04-14 15:08:03.404301,1492.8691272735596,0.7896139319238353
DefaultAug+S&P,ResNet50,frost_3,2024-04-14 15:08:05.779577,1492.8691272735596,0.8073022520994579
DefaultAug+S&P,ResNet50,frosted_glass_blur_3,2024-04-14 15:08:08.151139,1492.8691272735596,0.8289669490294036
DefaultAug+S&P,ResNet50,gaussian_blur_3,2024-04-14 15:08:10.520159,1492.8691272735596,0.842333202026681
DefaultAug+S&P,ResNet50,gaussian_noise_3,2024-04-14 15:08:12.903036,1492.8691272735596,0.8614844225935349
DefaultAug+S&P,ResNet50,impulse_noise_3,2024-04-14 15:08:15.268651,1492.8691272735596,0.8066109426138006
DefaultAug+S&P,ResNet50,jpeg_compression_3,2024-04-14 15:08:17.633847,1492.8691272735596,0.9005257187610493
DefaultAug+S&P,ResNet50,motion_blur_3,2024-04-14 15:08:20.020490,1492.8691272735596,0.7517539530061357
DefaultAug+S&P,ResNet50,pixelate_3,2024-04-14 15:08:22.385591,1492.8691272735596,0.9099106101843192
DefaultAug+S&P,ResNet50,saturate_3,2024-04-14 15:08:24.753782,1492.8691272735596,0.9307087883892492
DefaultAug+S&P,ResNet50,shot_noise_3,2024-04-14 15:08:27.124173,1492.8691272735596,0.903323803298596
DefaultAug+S&P,ResNet50,snow_3,2024-04-14 15:08:29.496408,1492.8691272735596,0.8316089866417796
DefaultAug+S&P,ResNet50,spatter_3,2024-04-14 15:08:31.867939,1492.8691272735596,0.8239049781681015
DefaultAug+S&P,ResNet50,speckle_noise_3,2024-04-14 15:08:34.236876,1492.8691272735596,0.9214150656955156
DefaultAug+S&P,ResNet50,zoom_blur_3,2024-04-14 15:08:36.595641,1492.8691272735596,0.835584551152915
DefaultAug+S&P,ResNet50,brightness_3,2024-04-14 15:27:54.140283,1152.4366102218628,0.8496976431122458
DefaultAug+S&P,ResNet50,contrast_3,2024-04-14 15:27:56.511802,1152.4366102218628,0.5319759976321574
DefaultAug+S&P,ResNet50,defocus_blur_3,2024-04-14 15:27:58.882768,1152.4366102218628,0.8581621881006468
DefaultAug+S&P,ResNet50,elastic_3,2024-04-14 15:28:01.230042,1152.4366102218628,0.8199027498501261
DefaultAug+S&P,ResNet50,fog_3,2024-04-14 15:28:03.583046,1152.4366102218628,0.7159630501176645
DefaultAug+S&P,ResNet50,frost_3,2024-04-14 15:28:05.950577,1152.4366102218628,0.7591433204741621
DefaultAug+S&P,ResNet50,frosted_glass_blur_3,2024-04-14 15:28:08.319269,1152.4366102218628,0.8343271424549302
DefaultAug+S&P,ResNet50,gaussian_blur_3,2024-04-14 15:28:10.664490,1152.4366102218628,0.8395787708223225
DefaultAug+S&P,ResNet50,gaussian_noise_3,2024-04-14 15:28:13.027935,1152.4366102218628,0.8399970039058351
DefaultAug+S&P,ResNet50,impulse_noise_3,2024-04-14 15:28:15.377643,1152.4366102218628,0.8277076410301115
DefaultAug+S&P,ResNet50,jpeg_compression_3,2024-04-14 15:28:17.752327,1152.4366102218628,0.8484341432045417
DefaultAug+S&P,ResNet50,motion_blur_3,2024-04-14 15:28:20.112412,1152.4366102218628,0.7733132849926733
DefaultAug+S&P,ResNet50,pixelate_3,2024-04-14 15:28:22.470262,1152.4366102218628,0.8667207617485833
DefaultAug+S&P,ResNet50,saturate_3,2024-04-14 15:28:24.820684,1152.4366102218628,0.8436885077616564
DefaultAug+S&P,ResNet50,shot_noise_3,2024-04-14 15:28:27.181809,1152.4366102218628,0.8513649343665042
DefaultAug+S&P,ResNet50,snow_3,2024-04-14 15:28:29.559664,1152.4366102218628,0.7887815743778248
DefaultAug+S&P,ResNet50,spatter_3,2024-04-14 15:28:31.915626,1152.4366102218628,0.7656702058454489
DefaultAug+S&P,ResNet50,speckle_noise_3,2024-04-14 15:28:34.297152,1152.4366102218628,0.8563762419284371
DefaultAug+S&P,ResNet50,zoom_blur_3,2024-04-14 15:28:36.663573,1152.4366102218628,0.8409091111525402
DefaultAug+S&P,ResNet50,brightness_3,2024-04-14 15:52:13.252001,1410.4295847415924,0.8723167065336479
DefaultAug+S&P,ResNet50,contrast_3,2024-04-14 15:52:15.631931,1410.4295847415924,0.4868068406207941
DefaultAug+S&P,ResNet50,defocus_blur_3,2024-04-14 15:52:17.995159,1410.4295847415924,0.8916002642364772
DefaultAug+S&P,ResNet50,elastic_3,2024-04-14 15:52:20.369459,1410.4295847415924,0.8506588415268966
DefaultAug+S&P,ResNet50,fog_3,2024-04-14 15:52:22.740307,1410.4295847415924,0.7043000542542563
DefaultAug+S&P,ResNet50,frost_3,2024-04-14 15:52:25.093824,1410.4295847415924,0.7440639395329522
DefaultAug+S&P,ResNet50,frosted_glass_blur_3,2024-04-14 15:52:27.453279,1410.4295847415924,0.8601740186746862
DefaultAug+S&P,ResNet50,gaussian_blur_3,2024-04-14 15:52:29.824426,1410.4295847415924,0.8668583667883711
DefaultAug+S&P,ResNet50,gaussian_noise_3,2024-04-14 15:52:32.185045,1410.4295847415924,0.8933006766648045
DefaultAug+S&P,ResNet50,impulse_noise_3,2024-04-14 15:52:34.554208,1410.4295847415924,0.8805099597093253
DefaultAug+S&P,ResNet50,jpeg_compression_3,2024-04-14 15:52:36.917666,1410.4295847415924,0.8947263615273421
DefaultAug+S&P,ResNet50,motion_blur_3,2024-04-14 15:52:39.329982,1410.4295847415924,0.7946209752123019
DefaultAug+S&P,ResNet50,pixelate_3,2024-04-14 15:52:41.701391,1410.4295847415924,0.9090567336148456
DefaultAug+S&P,ResNet50,saturate_3,2024-04-14 15:52:44.051242,1410.4295847415924,0.9015692778811856
DefaultAug+S&P,ResNet50,shot_noise_3,2024-04-14 15:52:46.404390,1410.4295847415924,0.9024385991375704
DefaultAug+S&P,ResNet50,snow_3,2024-04-14 15:52:48.814624,1410.4295847415924,0.8119185695591152
