strategy,model,evaluation_set,date_finished,training_time,fold,accuracy,loss,precision(0),recall(0),f1-score(0),support(0),precision(1),recall(1),f1-score(1),support(1),precision(2),recall(2),f1-score(2),support(2),precision(3),recall(3),f1-score(3),support(3),precision(4),recall(4),f1-score(4),support(4),precision(5),recall(5),f1-score(5),support(5),precision(6),recall(6),f1-score(6),support(6),precision(7),recall(7),f1-score(7),support(7),precision(8),recall(8),f1-score(8),support(8),precision(9),recall(9),f1-score(9),support(9),precision(macro avg),recall(macro avg),f1-score(macro avg),support(macro avg),precision(weighted avg),recall(weighted avg),f1-score(weighted avg),support(weighted avg),severity
Mixed,ResNet50,Speckle Noise 3,2024-11-05 05:11:46.274361,4352.32763004303,6,0.7935,0.6684125065803528,0.7859266600594648,0.793,0.7894474863115978,1000.0,0.8693609022556391,0.925,0.8963178294573643,1000.0,0.7065527065527065,0.744,0.7247929858743302,1000.0,0.6581108829568788,0.641,0.6494427558257344,1000.0,0.7640562248995983,0.761,0.7625250501002004,1000.0,0.728740581270183,0.677,0.7019180922757906,1000.0,0.7805507745266781,0.907,0.8390379278445883,1000.0,0.8829902491874323,0.815,0.8476339053562142,1000.0,0.9324942791762014,0.815,0.8697972251867663,1000.0,0.843503937007874,0.857,0.8501984126984128,1000.0,0.7952287197892656,0.7935,0.7931111670931,10000.0,0.7952287197892656,0.7935,0.7931111670930999,10000.0,Mid-Range
Mixed,ResNet50,Speckle Noise 4,2024-11-05 05:11:57.260887,4352.32763004303,6,0.7812,0.7202669382095337,0.7969387755102041,0.781,0.7888888888888889,1000.0,0.8715509039010466,0.916,0.8932228181374939,1000.0,0.6963448922211809,0.743,0.7189163038219641,1000.0,0.648109243697479,0.617,0.632172131147541,1000.0,0.7328767123287672,0.749,0.7408506429277942,1000.0,0.7193370165745856,0.651,0.6834645669291339,1000.0,0.7301204819277108,0.909,0.8097995545657016,1000.0,0.875968992248062,0.791,0.8313189700472937,1000.0,0.9254947613504074,0.795,0.8552985476062399,1000.0,0.8464566929133859,0.86,0.8531746031746033,1000.0,0.7843198472672829,0.7812,0.7807107027246655,10000.0,0.784319847267283,0.7812,0.7807107027246654,10000.0,Mid-Range
Mixed,ResNet50,Speckle Noise 5,2024-11-05 05:12:08.002359,4352.32763004303,6,0.7613,0.7891948223114014,0.7851772287862513,0.731,0.7571206628689798,1000.0,0.8638095238095238,0.907,0.8848780487804878,1000.0,0.6924603174603174,0.698,0.695219123505976,1000.0,0.6325678496868476,0.606,0.6189989785495403,1000.0,0.6941838649155723,0.74,0.7163601161665053,1000.0,0.7298850574712644,0.635,0.679144385026738,1000.0,0.6611151339608979,0.913,0.766904661906762,1000.0,0.8808705612829324,0.769,0.8211425520555258,1000.0,0.928136419001218,0.762,0.8369028006589786,1000.0,0.817658349328215,0.852,0.8344760039177277,1000.0,0.7685864305703041,0.7613,0.7611147333437221,10000.0,0.7685864305703041,0.7613,0.7611147333437223,10000.0,Highest
Mixed,ResNet50,Zoom Blur 1,2024-11-05 05:12:17.547449,4352.32763004303,6,0.7812,0.704264760017395,0.7838616714697406,0.816,0.7996080352768251,1000.0,0.8969387755102041,0.879,0.8878787878787878,1000.0,0.6655202063628547,0.774,0.7156726768377254,1000.0,0.5835453774385072,0.688,0.6314823313446534,1000.0,0.7566241413150148,0.771,0.7637444279346213,1000.0,0.6982670744138634,0.685,0.6915699141847551,1000.0,0.8609913793103449,0.799,0.8288381742738589,1000.0,0.8698030634573304,0.795,0.8307210031347961,1000.0,0.8854054054054054,0.819,0.850909090909091,1000.0,0.903448275862069,0.786,0.8406417112299466,1000.0,0.7904405370545334,0.7811999999999999,0.7841066153005061,10000.0,0.7904405370545333,0.7812,0.7841066153005061,10000.0,Mid-Range
Mixed,ResNet50,Zoom Blur 2,2024-11-05 05:12:27.249694,4352.32763004303,6,0.7803,0.7099382877349854,0.7804182509505704,0.821,0.8001949317738792,1000.0,0.9085173501577288,0.864,0.8856996412096361,1000.0,0.6716417910447762,0.765,0.7152875175315568,1000.0,0.5721311475409836,0.698,0.6288288288288288,1000.0,0.7413308341143393,0.791,0.7653604257377842,1000.0,0.6965020576131687,0.677,0.6866125760649089,1000.0,0.876940133037694,0.791,0.8317560462670873,1000.0,0.8744444444444445,0.787,0.828421052631579,1000.0,0.879144385026738,0.822,0.8496124031007752,1000.0,0.9129930394431556,0.787,0.8453276047261009,1000.0,0.7914063433373598,0.7803000000000001,0.7837101027872138,10000.0,0.7914063433373599,0.7803,0.7837101027872136,10000.0,Mid-Range
Mixed,ResNet50,Zoom Blur 3,2024-11-05 05:12:39.969882,4352.32763004303,6,0.7659,0.7554726004600525,0.7754519505233112,0.815,0.7947342759629449,1000.0,0.918032786885246,0.84,0.877284595300261,1000.0,0.6543422184006878,0.761,0.7036523347202959,1000.0,0.5460267505900865,0.694,0.6111845002201673,1000.0,0.7110507246376812,0.785,0.7461977186311787,1000.0,0.6842650103519669,0.661,0.6724313326551374,1000.0,0.872093023255814,0.75,0.8064516129032259,1000.0,0.8652561247216035,0.777,0.8187565858798735,1000.0,0.8685047720042418,0.819,0.8430262480699949,1000.0,0.9131483715319664,0.757,0.8277747402952433,1000.0,0.7808171732902605,0.7659,0.7701493944638323,10000.0,0.7808171732902606,0.7659,0.7701493944638322,10000.0,Mid-Range
Mixed,ResNet50,Zoom Blur 4,2024-11-05 05:12:52.588352,4352.32763004303,6,0.7509,0.8011489510536194,0.7565298507462687,0.811,0.7828185328185329,1000.0,0.9157303370786516,0.815,0.8624338624338624,1000.0,0.646804835924007,0.749,0.6941612604263206,1000.0,0.5217071376011774,0.709,0.6011021619330225,1000.0,0.6788194444444444,0.782,0.7267657992565056,1000.0,0.6842672413793104,0.635,0.6587136929460582,1000.0,0.8706166868198307,0.72,0.788177339901478,1000.0,0.8666666666666667,0.754,0.8064171122994652,1000.0,0.8527865404837014,0.811,0.8313685289595081,1000.0,0.9117276166456494,0.723,0.8064696040156163,1000.0,0.7705656357789707,0.7508999999999999,0.7558427894990369,10000.0,0.7705656357789707,0.7509,0.7558427894990369,10000.0,Mid-Range
Mixed,ResNet50,Zoom Blur 5,2024-11-05 05:13:02.576405,4352.32763004303,6,0.7262,0.8972496390342712,0.724294813466788,0.796,0.7584564078132445,1000.0,0.9120481927710844,0.757,0.8273224043715847,1000.0,0.6308213378492803,0.745,0.6831728564878496,1000.0,0.4835841313269494,0.707,0.5743298131600325,1000.0,0.652029826014913,0.787,0.7131853194381513,1000.0,0.6739846322722283,0.614,0.6425954997383568,1000.0,0.8779527559055118,0.669,0.7593643586833144,1000.0,0.8605200945626478,0.728,0.788732394366197,1000.0,0.8143589743589743,0.794,0.8040506329113923,1000.0,0.9147180192572214,0.665,0.7701215981470759,1000.0,0.7544312777785598,0.7262,0.73213312851172,10000.0,0.7544312777785599,0.7262,0.73213312851172,10000.0,Mid-Range
Mixed,ResNet50,In-Distribution,2024-11-05 06:21:23.709495,4080.693217039108,7,0.8192,0.555013120174408,0.8035217794253939,0.867,0.834054834054834,1000.0,0.902845927379784,0.92,0.9113422486379396,1000.0,0.7895322939866369,0.709,0.7471022128556376,1000.0,0.6589537223340041,0.655,0.6569709127382147,1000.0,0.8512763596004439,0.767,0.8069437138348238,1000.0,0.6968036529680365,0.763,0.728400954653938,1000.0,0.8658658658658659,0.865,0.8654327163581792,1000.0,0.8533724340175953,0.873,0.8630746416213545,1000.0,0.9185185185185184,0.868,0.8925449871465295,1000.0,0.8643744030563515,0.905,0.8842208109428432,1000.0,0.8205064957152631,0.8192,0.8190088032844294,10000.0,0.820506495715263,0.8192,0.8190088032844295,10000.0,
Mixed,ResNet50,Brightness 1,2024-11-05 06:21:38.492104,4080.693217039108,7,0.8172,0.5606682896614075,0.7776793622674933,0.878,0.8248003757632691,1000.0,0.910191725529768,0.902,0.9060773480662984,1000.0,0.8024971623155505,0.707,0.7517278043593832,1000.0,0.6646153846153846,0.648,0.6562025316455697,1000.0,0.8541202672605791,0.767,0.8082191780821918,1000.0,0.7019319227230911,0.763,0.7311931001437469,1000.0,0.8674089068825911,0.857,0.8621730382293762,1000.0,0.8463768115942029,0.876,0.8609336609336609,1000.0,0.9015384615384616,0.879,0.890126582278481,1000.0,0.8597502401536984,0.895,0.8770210681038707,1000.0,0.8186110244880819,0.8171999999999999,0.8168474687605848,10000.0,0.8186110244880821,0.8172,0.8168474687605848,10000.0,Lowest
Mixed,ResNet50,Brightness 2,2024-11-05 06:21:49.206473,4080.693217039108,7,0.8127,0.5812172293663025,0.7516891891891891,0.89,0.8150183150183149,1000.0,0.9089068825910932,0.898,0.9034205231388328,1000.0,0.808634772462077,0.693,0.7463651050080775,1000.0,0.659919028340081,0.652,0.6559356136820925,1000.0,0.8470066518847007,0.764,0.8033648790746584,1000.0,0.7086466165413534,0.754,0.7306201550387597,1000.0,0.8772112382934444,0.843,0.8597654258031616,1000.0,0.8526829268292683,0.874,0.8632098765432099,1000.0,0.8826479438314945,0.88,0.8813219829744616,1000.0,0.8500967117988395,0.879,0.8643067846607669,1000.0,0.814744196176154,0.8127000000000001,0.8123328660942336,10000.0,0.8147441961761541,0.8127,0.8123328660942336,10000.0,Mid-Range
Mixed,ResNet50,Brightness 3,2024-11-05 06:22:00.655299,4080.693217039108,7,0.8021,0.6167325973510742,0.7192982456140351,0.902,0.8003549245785271,1000.0,0.9031600407747196,0.886,0.89449772841999,1000.0,0.8240963855421687,0.684,0.7475409836065575,1000.0,0.6350293542074364,0.649,0.6419386745796242,1000.0,0.8416945373467113,0.755,0.7959936742224565,1000.0,0.6971153846153846,0.725,0.7107843137254902,1000.0,0.8817891373801917,0.828,0.854048478597215,1000.0,0.8514851485148515,0.86,0.8557213930348259,1000.0,0.8568627450980392,0.874,0.8653465346534653,1000.0,0.8520357497517378,0.858,0.8550074738415545,1000.0,0.8062566728845276,0.8021,0.8021234179259705,10000.0,0.8062566728845276,0.8021,0.8021234179259706,10000.0,Mid-Range
Mixed,ResNet50,Brightness 4,2024-11-05 06:22:12.213585,4080.693217039108,7,0.7862,0.6687445044517517,0.6943164362519201,0.904,0.785403996524761,1000.0,0.898876404494382,0.88,0.8893380495199597,1000.0,0.8204488778054863,0.658,0.730299667036626,1000.0,0.5981651376146789,0.652,0.6239234449760765,1000.0,0.8294051627384961,0.739,0.7815970386039133,1000.0,0.6817733990147783,0.692,0.686848635235732,1000.0,0.8777777777777778,0.79,0.831578947368421,1000.0,0.8517766497461929,0.839,0.8453400503778338,1000.0,0.82186616399623,0.872,0.8461911693352742,1000.0,0.8574358974358974,0.836,0.8465822784810126,1000.0,0.793184190687584,0.7862,0.786710327745961,10000.0,0.7931841906875841,0.7862,0.786710327745961,10000.0,Mid-Range
Mixed,ResNet50,Brightness 5,2024-11-05 06:22:24.716890,4080.693217039108,7,0.7402,0.8289160132408142,0.6042077580539119,0.919,0.7290757635858788,1000.0,0.8878306878306879,0.839,0.8627249357326477,1000.0,0.8011049723756906,0.58,0.6728538283062645,1000.0,0.4992343032159265,0.652,0.5654813529921944,1000.0,0.8130381303813038,0.661,0.7291781577495863,1000.0,0.667705088265836,0.643,0.6551197147223637,1000.0,0.8684531059683313,0.713,0.7830862163646348,1000.0,0.8645720476706392,0.798,0.8299531981279251,1000.0,0.7563636363636363,0.832,0.7923809523809524,1000.0,0.8653846153846154,0.765,0.8121019108280255,1000.0,0.7627894345510577,0.7402,0.7431956030790473,10000.0,0.7627894345510579,0.7402,0.7431956030790473,10000.0,Highest
Mixed,ResNet50,Contrast 1,2024-11-05 06:22:34.360227,4080.693217039108,7,0.8041,0.595099925994873,0.7796610169491526,0.874,0.8241395568128242,1000.0,0.9526952695269528,0.866,0.9072812991094814,1000.0,0.7795454545454545,0.686,0.7297872340425532,1000.0,0.5851239669421487,0.708,0.6407239819004525,1000.0,0.7356948228882834,0.81,0.7710613993336506,1000.0,0.7635524798154556,0.662,0.7091590787359401,1000.0,0.8473736372646185,0.855,0.8511697361871577,1000.0,0.904550499445061,0.815,0.8574434508153603,1000.0,0.8687561214495593,0.887,0.8777832756061357,1000.0,0.8950050968399592,0.878,0.8864209994952045,1000.0,0.8111958365666645,0.8041,0.805497001203876,10000.0,0.8111958365666645,0.8041,0.805497001203876,10000.0,Mid-Range
Mixed,ResNet50,Contrast 2,2024-11-05 06:22:44.321663,4080.693217039108,7,0.6596,1.0465880632400513,0.6797274275979557,0.798,0.734130634774609,1000.0,0.9726247987117552,0.604,0.7452190006169032,1000.0,0.7067988668555241,0.499,0.5849941383352872,1000.0,0.3932764140875133,0.737,0.5128740431454418,1000.0,0.5038709677419355,0.781,0.6125490196078431,1000.0,0.7884231536926147,0.395,0.5263157894736842,1000.0,0.752127659574468,0.707,0.7288659793814433,1000.0,0.9341692789968652,0.596,0.7277167277167277,1000.0,0.6676946800308404,0.866,0.7540269917283413,1000.0,0.876967095851216,0.613,0.7216009417304298,1000.0,0.7275680343140689,0.6596,0.6648293266510712,10000.0,0.7275680343140688,0.6596,0.664829326651071,10000.0,Highest
Mixed,ResNet50,Contrast 3,2024-11-05 06:22:58.433532,4080.693217039108,7,0.5247,1.5759406089782717,0.5962360992301112,0.697,0.6426924850161365,1000.0,0.9824561403508772,0.336,0.5007451564828614,1000.0,0.6398537477148081,0.35,0.4524886877828054,1000.0,0.2938886726352666,0.755,0.4230876996357523,1000.0,0.391304347826087,0.711,0.5047923322683705,1000.0,0.7623188405797101,0.263,0.3910780669144981,1000.0,0.706111833550065,0.543,0.6139061616732617,1000.0,0.9356223175965666,0.436,0.5948158253751705,1000.0,0.5192546583850932,0.836,0.6406130268199235,1000.0,0.8743169398907104,0.32,0.4685212298682284,1000.0,0.6701363597759296,0.5247,0.5232740671837008,10000.0,0.6701363597759296,0.5247,0.5232740671837008,10000.0,Highest
Mixed,ResNet50,Contrast 4,2024-11-05 06:23:09.398344,4080.693217039108,7,0.3562,2.427279472351074,0.5140096618357488,0.532,0.5228501228501229,1000.0,1.0,0.06,0.1132075471698113,1000.0,0.5525423728813559,0.163,0.2517374517374517,1000.0,0.2111669753903149,0.798,0.3339610797237916,1000.0,0.2948846539618857,0.588,0.3927855711422846,1000.0,0.6163522012578616,0.098,0.1691113028472821,1000.0,0.6387665198237885,0.29,0.3988995873452545,1000.0,0.9547511312217196,0.211,0.3456183456183456,1000.0,0.3986625514403292,0.775,0.5264945652173912,1000.0,0.7966101694915254,0.047,0.0887629839471199,1000.0,0.5977746237304529,0.3562,0.3143428557598855,10000.0,0.5977746237304529,0.3562,0.3143428557598855,10000.0,Highest
Mixed,ResNet50,Contrast 5,2024-11-05 06:23:19.550967,4080.693217039108,7,0.2086,3.4758870601654053,0.5361930294906166,0.2,0.291332847778587,1000.0,0.0,0.0,0.0,1000.0,0.6,0.006,0.0118811881188118,1000.0,0.1438848920863309,0.88,0.2473299606520517,1000.0,0.2381691233514352,0.307,0.2682394058540848,1000.0,0.0,0.0,0.0,1000.0,0.3939393939393939,0.013,0.0251694094869312,1000.0,1.0,0.002,0.0039920159680638,1000.0,0.311867525298988,0.678,0.4272211720226843,1000.0,0.0,0.0,0.0,1000.0,0.3224053964166765,0.2086,0.1275165999881214,10000.0,0.3224053964166765,0.2086,0.1275165999881214,10000.0,Highest
Mixed,ResNet50,Defocus Blur 1,2024-11-05 06:23:29.930782,4080.693217039108,7,0.8178,0.5577784180641174,0.8029739776951673,0.864,0.8323699421965318,1000.0,0.9192734611503532,0.911,0.9151180311401308,1000.0,0.7776560788608982,0.71,0.742289597490852,1000.0,0.6454720616570327,0.67,0.6575073601570167,1000.0,0.8382193268186754,0.772,0.803748047891723,1000.0,0.6976102941176471,0.759,0.7270114942528735,1000.0,0.8751289989680082,0.848,0.86135093956323,1000.0,0.8565776458951533,0.866,0.8612630532073595,1000.0,0.913451511991658,0.876,0.8943338437978561,1000.0,0.8723404255319149,0.902,0.8869223205506391,1000.0,0.8198703782686507,0.8178000000000001,0.8181914630248212,10000.0,0.8198703782686507,0.8178,0.8181914630248213,10000.0,Lowest
Mixed,ResNet50,Defocus Blur 2,2024-11-05 06:23:41.861871,4080.693217039108,7,0.809,0.5821322202682495,0.8101503759398496,0.862,0.8352713178294573,1000.0,0.9273104880581516,0.893,0.9098318899643404,1000.0,0.7678958785249458,0.708,0.736732570239334,1000.0,0.6074847693646649,0.698,0.6496044671940437,1000.0,0.8147751605995718,0.761,0.7869700103412617,1000.0,0.6873239436619718,0.732,0.708958837772397,1000.0,0.8876772082878953,0.814,0.8492436098069901,1000.0,0.861648016276704,0.847,0.854261220373172,1000.0,0.8933601609657947,0.888,0.8906720160481444,1000.0,0.8790882061446977,0.887,0.8830263812842211,1000.0,0.8136714207824246,0.8089999999999999,0.810457232085336,10000.0,0.8136714207824247,0.809,0.8104572320853362,10000.0,Lowest
Mixed,ResNet50,Defocus Blur 3,2024-11-05 06:23:52.528521,4080.693217039108,7,0.7912,0.6278369426727295,0.8116634799235182,0.849,0.8299120234604105,1000.0,0.9311087190527448,0.865,0.8968377397615345,1000.0,0.7467672413793104,0.693,0.7188796680497924,1000.0,0.5503875968992248,0.71,0.6200873362445415,1000.0,0.7957219251336899,0.744,0.7689922480620156,1000.0,0.6635601118359739,0.712,0.6869271587071876,1000.0,0.8997613365155132,0.754,0.8204570184983678,1000.0,0.8629707112970711,0.825,0.843558282208589,1000.0,0.8821782178217822,0.891,0.8865671641791045,1000.0,0.8733668341708543,0.869,0.8711779448621553,1000.0,0.8017486174029683,0.7912,0.7943396584033698,10000.0,0.8017486174029682,0.7912,0.79433965840337,10000.0,Lowest
Mixed,ResNet50,Defocus Blur 4,2024-11-05 06:24:02.866493,4080.693217039108,7,0.771,0.6883572936058044,0.8064516129032258,0.825,0.8156203657933762,1000.0,0.9331103678929766,0.837,0.882445967316816,1000.0,0.7210526315789474,0.685,0.7025641025641026,1000.0,0.5186781609195402,0.722,0.6036789297658862,1000.0,0.7652081109925294,0.717,0.7403200826019618,1000.0,0.6336363636363637,0.697,0.6638095238095238,1000.0,0.910785619174434,0.684,0.781267846944603,1000.0,0.8572961373390557,0.799,0.8271221532091096,1000.0,0.8554913294797688,0.888,0.8714425907752699,1000.0,0.8734693877551021,0.856,0.8646464646464647,1000.0,0.7875179721671943,0.771,0.7752918027427114,10000.0,0.7875179721671943,0.771,0.7752918027427114,10000.0,Lowest
Mixed,ResNet50,Defocus Blur 5,2024-11-05 06:24:13.769993,4080.693217039108,7,0.7131,0.883415937423706,0.8065843621399177,0.784,0.795131845841785,1000.0,0.9291044776119404,0.747,0.8281596452328159,1000.0,0.6539618856569709,0.652,0.6529794692038058,1000.0,0.4200230149597238,0.73,0.5332359386413441,1000.0,0.7131868131868132,0.649,0.6795811518324607,1000.0,0.5676392572944297,0.642,0.6025340215861098,1000.0,0.9151103565365024,0.539,0.6784140969162996,1000.0,0.8597701149425288,0.748,0.8,1000.0,0.7970342910101946,0.86,0.8273208273208273,1000.0,0.8571428571428571,0.78,0.8167539267015708,1000.0,0.7519557430481878,0.7131000000000001,0.721411092327702,10000.0,0.7519557430481878,0.7131,0.721411092327702,10000.0,Mid-Range
Mixed,ResNet50,Elastic 1,2024-11-05 06:24:28.728112,4080.693217039108,7,0.7764,0.6879664063453674,0.76775956284153,0.843,0.8036224976167777,1000.0,0.8888888888888888,0.864,0.8762677484787018,1000.0,0.700507614213198,0.69,0.6952141057934508,1000.0,0.5693617021276596,0.669,0.6151724137931035,1000.0,0.7971014492753623,0.715,0.753821823932525,1000.0,0.6777996070726916,0.69,0.6838453914767096,1000.0,0.8602860286028603,0.782,0.8192771084337349,1000.0,0.8401639344262295,0.82,0.8299595141700404,1000.0,0.8744855967078189,0.85,0.8620689655172414,1000.0,0.842685370741483,0.841,0.8418418418418419,1000.0,0.7819039754897722,0.7764,0.7781091411054127,10000.0,0.7819039754897723,0.7764,0.7781091411054127,10000.0,Highest
Mixed,ResNet50,Elastic 2,2024-11-05 06:24:40.748179,4080.693217039108,7,0.7818,0.6638163328170776,0.7751371115173674,0.848,0.8099331423113658,1000.0,0.9187165775401068,0.859,0.8878552971576227,1000.0,0.7075664621676891,0.692,0.6996966632962588,1000.0,0.575273338940286,0.684,0.6249428962996803,1000.0,0.7923076923076923,0.721,0.7549738219895288,1000.0,0.6597353497164461,0.698,0.6783284742468416,1000.0,0.8834841628959276,0.781,0.8290870488322717,1000.0,0.843846949327818,0.816,0.8296898830706659,1000.0,0.8704819277108434,0.867,0.8687374749498998,1000.0,0.8614762386248737,0.852,0.856711915535445,1000.0,0.788802581074905,0.7818,0.7839956617689581,10000.0,0.7888025810749051,0.7818,0.783995661768958,10000.0,Highest
Mixed,ResNet50,Elastic 3,2024-11-05 06:24:51.557922,4080.693217039108,7,0.7653,0.7043508887290955,0.7714285714285715,0.837,0.8028776978417266,1000.0,0.9045553145336226,0.834,0.8678459937565036,1000.0,0.7070914696813977,0.688,0.6974151039026862,1000.0,0.5349206349206349,0.674,0.5964601769911504,1000.0,0.7630434782608696,0.702,0.73125,1000.0,0.647926267281106,0.703,0.6743405275779376,1000.0,0.8711217183770883,0.73,0.794341675734494,1000.0,0.834375,0.801,0.8173469387755102,1000.0,0.8661971830985915,0.861,0.8635907723169508,1000.0,0.8546209761163032,0.823,0.8385124808965869,1000.0,0.7755280613698184,0.7652999999999999,0.7683981367793546,10000.0,0.7755280613698186,0.7653,0.7683981367793548,10000.0,Highest
Mixed,ResNet50,Elastic 4,2024-11-05 06:25:02.258017,4080.693217039108,7,0.7475,0.756439745426178,0.7495495495495496,0.832,0.7886255924170616,1000.0,0.8950338600451467,0.793,0.840933191940615,1000.0,0.6976241900647948,0.646,0.6708203530633438,1000.0,0.5033358042994811,0.679,0.5781183482332908,1000.0,0.7463465553235908,0.715,0.7303370786516854,1000.0,0.615948670944088,0.672,0.6427546628407461,1000.0,0.8794587945879458,0.715,0.7887479316050744,1000.0,0.8410526315789474,0.799,0.8194871794871794,1000.0,0.863588667366212,0.823,0.8428059395801331,1000.0,0.8309128630705395,0.801,0.8156822810590633,1000.0,0.7622851586830295,0.7474999999999999,0.7518312558878192,10000.0,0.7622851586830295,0.7475,0.7518312558878192,10000.0,Mid-Range
