strategy,model,evaluation_set,date_finished,training_time,fold,accuracy,loss,precision(0),recall(0),f1-score(0),support(0),precision(1),recall(1),f1-score(1),support(1),precision(2),recall(2),f1-score(2),support(2),precision(3),recall(3),f1-score(3),support(3),precision(4),recall(4),f1-score(4),support(4),precision(5),recall(5),f1-score(5),support(5),precision(6),recall(6),f1-score(6),support(6),precision(7),recall(7),f1-score(7),support(7),precision(8),recall(8),f1-score(8),support(8),precision(9),recall(9),f1-score(9),support(9),precision(macro avg),recall(macro avg),f1-score(macro avg),support(macro avg),precision(weighted avg),recall(weighted avg),f1-score(weighted avg),support(weighted avg)
Mixed,ResNet50,Frost 2,2024-11-04 14:47:19.364271,1615.750016450882,9,0.7574,0.8366909027099609,0.6537618699780862,0.895,0.7555930772477838,1000.0,0.913978494623656,0.85,0.8808290155440415,1000.0,0.8859060402684564,0.528,0.6616541353383459,1000.0,0.4730576441102757,0.755,0.5816640986132512,1000.0,0.8335435056746532,0.661,0.7373117679866146,1000.0,0.712280701754386,0.609,0.6566037735849056,1000.0,0.8125,0.806,0.8092369477911647,1000.0,0.8668796592119276,0.814,0.8396080453842186,1000.0,0.8445336008024072,0.842,0.8432648973460191,1000.0,0.872454448017149,0.814,0.842214174857734,1000.0,0.7868895964440996,0.7574,0.7607979933694079,10000.0,0.7868895964440997,0.7574,0.7607979933694079,10000.0
Mixed,ResNet50,Frost 3,2024-11-04 14:47:26.093432,1615.750016450882,9,0.7223,0.9596447944641112,0.634024303073624,0.887,0.739474781158816,1000.0,0.9079545454545456,0.799,0.85,1000.0,0.8745173745173745,0.453,0.5968379446640316,1000.0,0.4246031746031746,0.749,0.5419681620839363,1000.0,0.7775030902348579,0.629,0.6954118297401879,1000.0,0.7307152875175316,0.521,0.6082895504962056,1000.0,0.7518796992481203,0.8,0.7751937984496123,1000.0,0.8762769580022701,0.772,0.8208399787347156,1000.0,0.7791127541589649,0.843,0.8097982708933716,1000.0,0.8651685393258427,0.77,0.8148148148148148,1000.0,0.7621755726136306,0.7222999999999999,0.7252629131035693,10000.0,0.7621755726136307,0.7223,0.7252629131035692,10000.0
Mixed,ResNet50,Frost 4,2024-11-04 14:47:32.728070,1615.750016450882,9,0.7325,0.926135241985321,0.6629129129129129,0.883,0.7572898799313894,1000.0,0.9223638470451913,0.796,0.8545356951154052,1000.0,0.8731884057971014,0.482,0.6211340206185567,1000.0,0.4294761082325849,0.746,0.5451223967848009,1000.0,0.7662037037037037,0.662,0.7103004291845495,1000.0,0.7377963737796374,0.529,0.6161910308677928,1000.0,0.7556390977443609,0.804,0.7790697674418605,1000.0,0.906810035842294,0.759,0.8263473053892215,1000.0,0.7799467613132209,0.879,0.8265162200282088,1000.0,0.8654906284454245,0.785,0.8232826428945987,1000.0,0.7699827874816432,0.7325000000000002,0.7359789388256385,10000.0,0.7699827874816432,0.7325,0.7359789388256384,10000.0
Mixed,ResNet50,Frost 5,2024-11-04 14:47:39.321233,1615.750016450882,9,0.6909,1.0680495500564575,0.6310606060606061,0.833,0.718103448275862,1000.0,0.9286624203821656,0.729,0.8168067226890755,1000.0,0.8329896907216495,0.404,0.5441077441077441,1000.0,0.3965141612200435,0.728,0.5133991537376587,1000.0,0.681912681912682,0.656,0.6687054026503567,1000.0,0.7567114093959731,0.451,0.5651629072681704,1000.0,0.6723716381418093,0.825,0.7409070498428378,1000.0,0.9224598930481284,0.69,0.7894736842105263,1000.0,0.7219387755102041,0.849,0.7803308823529412,1000.0,0.8601156069364162,0.744,0.7978552278820376,1000.0,0.7404736883329679,0.6909,0.6934852223017212,10000.0,0.7404736883329678,0.6909,0.6934852223017212,10000.0
Mixed,ResNet50,Frosted Glass Blur 1,2024-11-04 14:47:46.440062,1615.750016450882,9,0.7427,0.9111629128456116,0.6928746928746928,0.846,0.7618190004502475,1000.0,0.9009324009324008,0.773,0.8320775026910656,1000.0,0.8460236886632826,0.5,0.6285355122564424,1000.0,0.5051546391752577,0.686,0.5818490245971162,1000.0,0.7937649880095923,0.662,0.7219193020719739,1000.0,0.6578199052132702,0.694,0.6754257907542579,1000.0,0.706342991386061,0.902,0.7922705314009661,1000.0,0.8296146044624746,0.818,0.8237663645518629,1000.0,0.924066924066924,0.718,0.8081035453010691,1000.0,0.7938638542665388,0.828,0.8105726872246696,1000.0,0.7650458689050496,0.7426999999999999,0.7436339261299671,10000.0,0.7650458689050494,0.7427,0.7436339261299671,10000.0
Mixed,ResNet50,Frosted Glass Blur 2,2024-11-04 14:47:53.973887,1615.750016450882,9,0.7467,0.9048457741737366,0.6962127316680097,0.864,0.7710843373493976,1000.0,0.9112426035502958,0.77,0.8346883468834688,1000.0,0.8539325842696629,0.532,0.6555760936537277,1000.0,0.5024630541871922,0.714,0.5898389095415117,1000.0,0.801452784503632,0.662,0.7250821467688937,1000.0,0.6663376110562685,0.675,0.6706408345752609,1000.0,0.7148562300319489,0.895,0.7948490230905862,1000.0,0.8364197530864198,0.813,0.8245436105476673,1000.0,0.9296675191815856,0.727,0.8159371492704826,1000.0,0.7951219512195122,0.815,0.8049382716049382,1000.0,0.7707706822754528,0.7467,0.7487178723285935,10000.0,0.7707706822754528,0.7467,0.7487178723285935,10000.0
Mixed,ResNet50,Frosted Glass Blur 3,2024-11-04 14:48:01.017117,1615.750016450882,9,0.7522,0.8436173796653748,0.7352682497801232,0.836,0.782405240992045,1000.0,0.914691943127962,0.772,0.8373101952277658,1000.0,0.8242074927953891,0.572,0.6753246753246753,1000.0,0.4878869448183042,0.725,0.583266291230893,1000.0,0.7791619479048698,0.688,0.7307488050982475,1000.0,0.6815352697095436,0.657,0.6690427698574338,1000.0,0.7379949452401011,0.876,0.8010973936899862,1000.0,0.8526315789473684,0.81,0.8307692307692308,1000.0,0.902665121668598,0.779,0.836285560923242,1000.0,0.813508064516129,0.807,0.8102409638554218,1000.0,0.7729551558508387,0.7522,0.755649112696894,10000.0,0.7729551558508388,0.7522,0.755649112696894,10000.0
Mixed,ResNet50,Frosted Glass Blur 4,2024-11-04 14:48:08.149511,1615.750016450882,9,0.6647,1.2143301963806152,0.6277820414428242,0.818,0.7103777681285279,1000.0,0.884393063583815,0.612,0.7234042553191489,1000.0,0.819838056680162,0.405,0.5421686746987951,1000.0,0.4254473161033797,0.642,0.511757672379434,1000.0,0.7324613555291319,0.616,0.6692015209125476,1000.0,0.5832512315270936,0.592,0.5875930521091811,1000.0,0.5941536369816451,0.874,0.7074059085390529,1000.0,0.7822318526543879,0.722,0.750910036401456,1000.0,0.9090909090909092,0.61,0.7301017354877319,1000.0,0.6993524514338575,0.756,0.7265737626141279,1000.0,0.7058001915027206,0.6647000000000001,0.6659494386590004,10000.0,0.7058001915027207,0.6647,0.6659494386590004,10000.0
Mixed,ResNet50,Frosted Glass Blur 5,2024-11-04 14:48:15.097012,1615.750016450882,9,0.682,1.1262190341949463,0.6564762670957361,0.816,0.7275969683459652,1000.0,0.8867132867132868,0.634,0.7393586005830904,1000.0,0.8029465930018416,0.436,0.5651328580686973,1000.0,0.4228356336260979,0.674,0.5196607555898227,1000.0,0.6940928270042194,0.658,0.675564681724846,1000.0,0.6122661122661123,0.589,0.600407747196738,1000.0,0.6425884123401053,0.854,0.733361957921855,1000.0,0.8376168224299065,0.717,0.7726293103448275,1000.0,0.8745198463508322,0.683,0.7669848399775407,1000.0,0.7376093294460642,0.759,0.748151798915722,1000.0,0.7167665130274202,0.682,0.6848849518669105,10000.0,0.7167665130274202,0.682,0.6848849518669106,10000.0
Mixed,ResNet50,Gaussian Blur 1,2024-11-04 14:48:21.966927,1615.750016450882,9,0.819,0.6165705919265747,0.8098330241187384,0.873,0.8402309913378248,1000.0,0.9012833168805529,0.913,0.907103825136612,1000.0,0.8420427553444181,0.709,0.7698154180238871,1000.0,0.5873261205564142,0.76,0.6625980819529207,1000.0,0.8674698795180723,0.72,0.7868852459016394,1000.0,0.759871931696905,0.712,0.7351574599896747,1000.0,0.8355263157894737,0.889,0.8614341085271318,1000.0,0.8483685220729367,0.884,0.8658178256611166,1000.0,0.9331896551724138,0.866,0.8983402489626556,1000.0,0.8888888888888888,0.864,0.8762677484787018,1000.0,0.8273800410038813,0.819,0.8203650953972165,10000.0,0.8273800410038815,0.819,0.8203650953972167,10000.0
Mixed,ResNet50,Gaussian Blur 2,2024-11-04 14:48:29.186071,1615.750016450882,9,0.8002,0.6512608528137207,0.818973862536302,0.846,0.8322675848499754,1000.0,0.9004106776180698,0.877,0.8885511651469098,1000.0,0.7832402234636872,0.701,0.7398416886543536,1000.0,0.5274798927613941,0.787,0.6316211878009631,1000.0,0.8214285714285714,0.736,0.7763713080168776,1000.0,0.7584650112866818,0.672,0.7126193001060446,1000.0,0.858786610878661,0.821,0.8394683026584866,1000.0,0.8787564766839379,0.848,0.8631043256997455,1000.0,0.8985801217038539,0.886,0.8922457200402819,1000.0,0.9029443838604144,0.828,0.8638497652582159,1000.0,0.8149065832221574,0.8002,0.8039940348231853,10000.0,0.8149065832221574,0.8002,0.8039940348231854,10000.0
Mixed,ResNet50,Gaussian Blur 3,2024-11-04 14:48:35.873167,1615.750016450882,9,0.7841,0.7000601887702942,0.8115234375,0.831,0.8211462450592885,1000.0,0.9038054968287528,0.855,0.8787255909558069,1000.0,0.7532608695652174,0.693,0.7218750000000002,1000.0,0.4962168978562421,0.787,0.608662026295437,1000.0,0.7921653971708379,0.728,0.7587285044293903,1000.0,0.7444831591173054,0.641,0.6888769478774853,1000.0,0.8613861386138614,0.783,0.820324777370351,1000.0,0.8937093275488069,0.824,0.8574401664932362,1000.0,0.8767258382642998,0.889,0.8828202581926514,1000.0,0.9010011123470524,0.81,0.8530805687203791,1000.0,0.8034277674812376,0.7840999999999999,0.7891680085394027,10000.0,0.8034277674812376,0.7841,0.7891680085394027,10000.0
Mixed,ResNet50,Gaussian Blur 4,2024-11-04 14:48:42.502359,1615.750016450882,9,0.7655,0.7652934789657593,0.814663951120163,0.8,0.8072653884964683,1000.0,0.9055374592833876,0.834,0.868297761582509,1000.0,0.723336853220697,0.685,0.7036466358500257,1000.0,0.4678086237448317,0.792,0.5881916078722614,1000.0,0.7549530761209593,0.724,0.739152628892292,1000.0,0.7298578199052133,0.616,0.6681127982646421,1000.0,0.8683901292596945,0.739,0.7984873041599135,1000.0,0.9059633027522936,0.79,0.844017094017094,1000.0,0.8421052631578947,0.896,0.868217054263566,1000.0,0.8985005767012687,0.779,0.8344938403856454,1000.0,0.7911117055266403,0.7655,0.7719882113784416,10000.0,0.7911117055266403,0.7655,0.7719882113784416,10000.0
Mixed,ResNet50,Gaussian Blur 5,2024-11-04 14:48:49.279575,1615.750016450882,9,0.7062,0.958450973033905,0.7956521739130434,0.732,0.7625000000000001,1000.0,0.901818181818182,0.744,0.8153424657534246,1000.0,0.6400797607178464,0.642,0.6410384423364953,1000.0,0.4002031488065007,0.788,0.5308184573930617,1000.0,0.6821782178217822,0.689,0.6855721393034826,1000.0,0.6723926380368098,0.548,0.6038567493112947,1000.0,0.8514986376021798,0.625,0.7208765859284891,1000.0,0.9247027741083224,0.7,0.796812749003984,1000.0,0.7572402044293015,0.889,0.8178472861085556,1000.0,0.8890290037831021,0.705,0.7863915225878415,1000.0,0.751479474103707,0.7062,0.716105639772663,10000.0,0.751479474103707,0.7062,0.716105639772663,10000.0
Mixed,ResNet50,Gaussian Noise 1,2024-11-04 14:48:55.812363,1615.750016450882,9,0.8099,0.6441837549209595,0.8089468779123952,0.868,0.8374336710082007,1000.0,0.8884540117416829,0.908,0.8981206726013847,1000.0,0.8613607188703466,0.671,0.7543563799887578,1000.0,0.5747482571649883,0.742,0.6477520733304233,1000.0,0.8576642335766423,0.705,0.7738748627881449,1000.0,0.7632432432432432,0.706,0.7335064935064934,1000.0,0.7936507936507936,0.9,0.8434864104967198,1000.0,0.835707502374169,0.88,0.8572820263029713,1000.0,0.9364035087719298,0.854,0.8933054393305438,1000.0,0.8746208291203236,0.865,0.8697838109602817,1000.0,0.8194799976426514,0.8099000000000001,0.8108901840313921,10000.0,0.8194799976426516,0.8099,0.8108901840313921,10000.0
Mixed,ResNet50,Gaussian Noise 2,2024-11-04 14:49:02.534162,1615.750016450882,9,0.7972,0.68212890625,0.8064823641563393,0.846,0.8257686676427526,1000.0,0.8891069676153092,0.906,0.8974739970282317,1000.0,0.8480845442536328,0.642,0.7307911212293682,1000.0,0.5759036144578313,0.717,0.6387527839643653,1000.0,0.8439024390243902,0.692,0.7604395604395604,1000.0,0.7491785323110625,0.684,0.7151071615263983,1000.0,0.7314741035856573,0.918,0.8141906873614191,1000.0,0.8221381267738883,0.869,0.8449197860962566,1000.0,0.9372900335946248,0.837,0.8843106180665609,1000.0,0.8679435483870968,0.861,0.8644578313253012,1000.0,0.8071504274159832,0.7971999999999999,0.7976212214680214,10000.0,0.8071504274159833,0.7972,0.7976212214680214,10000.0
Mixed,ResNet50,Gaussian Noise 3,2024-11-04 14:49:09.420853,1615.750016450882,9,0.779,0.7563247680664062,0.8090107737512243,0.826,0.8174171202375061,1000.0,0.8848425196850394,0.899,0.8918650793650793,1000.0,0.8461538461538461,0.572,0.6825775656324582,1000.0,0.5555555555555556,0.7,0.6194690265486726,1000.0,0.8160493827160494,0.661,0.7303867403314916,1000.0,0.7523041474654378,0.653,0.6991434689507496,1000.0,0.6623655913978495,0.924,0.7716075156576201,1000.0,0.8179218303145853,0.858,0.8374816983894583,1000.0,0.9355932203389832,0.828,0.8785145888594164,1000.0,0.8519607843137255,0.869,0.8603960396039605,1000.0,0.7931757651692296,0.779,0.7788858843576414,10000.0,0.7931757651692296,0.779,0.7788858843576413,10000.0
Mixed,ResNet50,Gaussian Noise 4,2024-11-04 14:49:18.766921,1615.750016450882,9,0.7635,0.7928872108459473,0.7964601769911505,0.81,0.8031730292513635,1000.0,0.8854886475814413,0.897,0.8912071535022356,1000.0,0.8356164383561644,0.549,0.6626433313216656,1000.0,0.5332817337461301,0.689,0.6012216404886561,1000.0,0.7928388746803069,0.62,0.6958473625140291,1000.0,0.7369614512471655,0.65,0.6907545164718385,1000.0,0.6385205861828332,0.915,0.7521578298397041,1000.0,0.8096153846153846,0.842,0.8254901960784313,1000.0,0.9361207897793264,0.806,0.8662009672219237,1000.0,0.8377321603128055,0.857,0.8472565496786951,1000.0,0.7802636243492709,0.7635000000000001,0.7635952576368543,10000.0,0.7802636243492709,0.7635,0.7635952576368543,10000.0
Mixed,ResNet50,Gaussian Noise 5,2024-11-04 14:49:25.847212,1615.750016450882,9,0.7497,0.8624351620674133,0.7930348258706468,0.797,0.7950124688279303,1000.0,0.8626692456479691,0.892,0.8770894788593904,1000.0,0.8405797101449275,0.522,0.6440468846391116,1000.0,0.5267716535433071,0.669,0.5894273127753303,1000.0,0.800531914893617,0.602,0.687214611872146,1000.0,0.7374562427071178,0.632,0.6806677436725901,1000.0,0.5850995504174695,0.911,0.7125537739538523,1000.0,0.8072519083969466,0.846,0.826171875,1000.0,0.9316546762589928,0.777,0.8473282442748091,1000.0,0.8307240704500979,0.849,0.8397626112759644,1000.0,0.7715773798331093,0.7497,0.7499275005151125,10000.0,0.7715773798331093,0.7497,0.7499275005151125,10000.0
Mixed,ResNet50,Impulse Noise 1,2024-11-04 14:49:32.958962,1615.750016450882,9,0.7983,0.6734502911567688,0.7975746268656716,0.855,0.8252895752895754,1000.0,0.8891069676153092,0.906,0.8974739970282317,1000.0,0.8523489932885906,0.635,0.7277936962750716,1000.0,0.5670023237800155,0.732,0.639022261021388,1000.0,0.8585732165206508,0.686,0.762645914396887,1000.0,0.7532894736842105,0.687,0.7186192468619247,1000.0,0.7618243243243243,0.902,0.8260073260073261,1000.0,0.815962441314554,0.869,0.8416464891041162,1000.0,0.9324473975636768,0.842,0.8849185496584341,1000.0,0.8603960396039604,0.869,0.8646766169154229,1000.0,0.8088525804560962,0.7983,0.7988093672558378,10000.0,0.8088525804560963,0.7983,0.7988093672558377,10000.0
Mixed,ResNet50,Impulse Noise 2,2024-11-04 14:49:39.700265,1615.750016450882,9,0.7778,0.7479508519172668,0.7912297426120114,0.83,0.8101512933138115,1000.0,0.8801571709233792,0.896,0.88800792864222,1000.0,0.8502994011976048,0.568,0.6810551558752997,1000.0,0.5471264367816092,0.714,0.6195227765726682,1000.0,0.8121059268600253,0.644,0.7183491355270497,1000.0,0.7525083612040134,0.675,0.7116499736425936,1000.0,0.7033307513555384,0.908,0.7926669576604104,1000.0,0.8,0.86,0.8289156626506025,1000.0,0.928246013667426,0.815,0.8679446219382321,1000.0,0.8460038986354775,0.868,0.8568608094768015,1000.0,0.7911007703237085,0.7778,0.7775124315299689,10000.0,0.7911007703237085,0.7778,0.777512431529969,10000.0
Mixed,ResNet50,Impulse Noise 3,2024-11-04 14:49:46.748281,1615.750016450882,9,0.7567,0.8247891664505005,0.7841239109390126,0.81,0.7968519429414659,1000.0,0.8841584158415842,0.893,0.8885572139303483,1000.0,0.8213166144200627,0.524,0.6398046398046398,1000.0,0.5225362872421696,0.684,0.5924642702468601,1000.0,0.7830065359477124,0.599,0.6787535410764872,1000.0,0.7485172004744959,0.631,0.684753119913185,1000.0,0.6289437585733882,0.917,0.7461350691619203,1000.0,0.8214971209213052,0.856,0.8383937316356513,1000.0,0.9360189573459716,0.79,0.8568329718004338,1000.0,0.8156899810964083,0.863,0.8386783284742468,1000.0,0.774580878280211,0.7567,0.7561224828985238,10000.0,0.7745808782802112,0.7567,0.7561224828985238,10000.0
Mixed,ResNet50,Impulse Noise 4,2024-11-04 14:49:54.387702,1615.750016450882,9,0.7014,1.033161759376526,0.7423795476892822,0.755,0.7486365889935548,1000.0,0.8401960784313726,0.857,0.8485148514851486,1000.0,0.8234200743494424,0.443,0.576072821846554,1000.0,0.4823076923076923,0.627,0.5452173913043478,1000.0,0.7630402384500745,0.512,0.6128067025733094,1000.0,0.7181467181467182,0.558,0.6280247608328644,1000.0,0.5204481792717087,0.929,0.667145421903052,1000.0,0.7708333333333334,0.814,0.791828793774319,1000.0,0.9203296703296704,0.67,0.775462962962963,1000.0,0.766245487364621,0.849,0.8055028462998102,1000.0,0.7347347019673915,0.7014,0.6999213141975924,10000.0,0.7347347019673915,0.7014,0.6999213141975923,10000.0
Mixed,ResNet50,Impulse Noise 5,2024-11-04 14:50:01.435350,1615.750016450882,9,0.6492,1.2607430219650269,0.7083753784056509,0.702,0.7051732797589151,1000.0,0.7934272300469484,0.845,0.818401937046005,1000.0,0.7664399092970522,0.338,0.46911866759195,1000.0,0.4604863221884498,0.606,0.5233160621761658,1000.0,0.7407407407407407,0.38,0.5023132848645075,1000.0,0.7046979865771812,0.525,0.6017191977077364,1000.0,0.4408855393311351,0.936,0.5994236311239193,1000.0,0.7663366336633664,0.774,0.7701492537313432,1000.0,0.9134125636672326,0.538,0.6771554436752675,1000.0,0.7025683512841756,0.848,0.7684639782510194,1000.0,0.6997370655201933,0.6492,0.6435234735926828,10000.0,0.6997370655201932,0.6492,0.6435234735926829,10000.0
Mixed,ResNet50,Jpeg Compression 1,2024-11-04 14:50:08.206128,1615.750016450882,9,0.8051,0.6685374975204468,0.7935779816513762,0.865,0.8277511961722489,1000.0,0.8997995991983968,0.898,0.898898898898899,1000.0,0.8596026490066225,0.649,0.7396011396011397,1000.0,0.5752351097178683,0.734,0.6449912126537786,1000.0,0.851089588377724,0.703,0.7699890470974808,1000.0,0.7576086956521739,0.697,0.7260416666666666,1000.0,0.7684478371501272,0.906,0.8315741165672327,1000.0,0.8350810295519543,0.876,0.8550512445095169,1000.0,0.9333333333333332,0.854,0.8919060052219322,1000.0,0.876008064516129,0.869,0.8724899598393574,1000.0,0.8149783888155706,0.8051,0.8058294487228252,10000.0,0.8149783888155705,0.8051,0.8058294487228252,10000.0
Mixed,ResNet50,Jpeg Compression 2,2024-11-04 14:50:15.255434,1615.750016450882,9,0.7963,0.6999269723892212,0.7962441314553991,0.848,0.8213075060532687,1000.0,0.9157245632065776,0.891,0.9031931069437406,1000.0,0.8589211618257261,0.621,0.7208357515960533,1000.0,0.5584415584415584,0.731,0.6331745344304894,1000.0,0.8419117647058824,0.687,0.7566079295154186,1000.0,0.7497231450719822,0.677,0.7115081450341565,1000.0,0.7487684729064039,0.912,0.8223624887285843,1000.0,0.8179271708683473,0.876,0.8459681313375181,1000.0,0.9301310043668122,0.852,0.8893528183716075,1000.0,0.8628230616302187,0.868,0.8654037886340977,1000.0,0.8080616034478908,0.7963000000000001,0.7969714200644935,10000.0,0.8080616034478909,0.7963,0.7969714200644934,10000.0
Mixed,ResNet50,Jpeg Compression 3,2024-11-04 14:50:22.192766,1615.750016450882,9,0.7916,0.7199676632881165,0.795688847235239,0.849,0.8214804063860668,1000.0,0.912551440329218,0.887,0.8995943204868154,1000.0,0.8615819209039548,0.61,0.7142857142857142,1000.0,0.5488721804511278,0.73,0.6266094420600858,1000.0,0.8213851761846902,0.676,0.7416346681294569,1000.0,0.7466814159292036,0.675,0.7090336134453782,1000.0,0.7485620377978636,0.911,0.8218313035633739,1000.0,0.8205128205128205,0.864,0.8416950803701899,1000.0,0.9239130434782608,0.85,0.8854166666666666,1000.0,0.8588469184890656,0.864,0.8614157527417746,1000.0,0.8038595801311443,0.7916,0.7922996968135523,10000.0,0.8038595801311444,0.7916,0.7922996968135523,10000.0
Mixed,ResNet50,Jpeg Compression 4,2024-11-04 14:50:28.934079,1615.750016450882,9,0.7902,0.7381072044372559,0.7958607714016933,0.846,0.8201648085312652,1000.0,0.9082474226804124,0.881,0.8944162436548223,1000.0,0.8505747126436781,0.592,0.6981132075471698,1000.0,0.5460076045627377,0.718,0.6203023758099352,1000.0,0.825,0.693,0.7532608695652174,1000.0,0.7469613259668508,0.676,0.709711286089239,1000.0,0.7396257119609438,0.909,0.8156123822341856,1000.0,0.8183538315988647,0.865,0.8410306271268838,1000.0,0.9282608695652174,0.854,0.8895833333333333,1000.0,0.863681592039801,0.868,0.8658354114713217,1000.0,0.8022573842420199,0.7902,0.7908030545363374,10000.0,0.8022573842420199,0.7902,0.7908030545363373,10000.0
Mixed,ResNet50,Jpeg Compression 5,2024-11-04 14:50:36.447607,1615.750016450882,9,0.7809,0.758459746837616,0.7859813084112149,0.841,0.8125603864734298,1000.0,0.9042663891779396,0.869,0.8862825089240184,1000.0,0.8531157270029673,0.575,0.6869772998805257,1000.0,0.5357950263752826,0.711,0.6110872367855609,1000.0,0.8057210965435042,0.676,0.7351821642196847,1000.0,0.7374860956618465,0.663,0.69826224328594,1000.0,0.7262569832402235,0.91,0.8078118064802486,1000.0,0.8172348484848485,0.863,0.8394941634241245,1000.0,0.9173014145810664,0.843,0.8785825951016154,1000.0,0.8562874251497006,0.858,0.8571428571428572,1000.0,0.7939446314628593,0.7809,0.7813383261718005,10000.0,0.7939446314628594,0.7809,0.7813383261718005,10000.0
